year,carrier_name,delay_cause,delay_mins,percentage_delay
2006,Mesa Airlines Inc.,carrier_delay,399819.0,0.0821
2006,Mesa Airlines Inc.,security_delay,7617.0,0.0016
2006,Mesa Airlines Inc.,weather_delay,88482.0,0.0182
2006,Mesa Airlines Inc.,nas_delay,941852.0,0.1934
2006,Mesa Airlines Inc.,late_aircraft_delay,997431.0,0.2048
2006,Northwest Airlines Inc.,arr_delay,4749188.0,0.5
2006,Northwest Airlines Inc.,carrier_delay,1814570.0,0.191
2006,Northwest Airlines Inc.,security_delay,8161.0,0.0009
2006,Northwest Airlines Inc.,weather_delay,155525.0,0.0164
2006,Northwest Airlines Inc.,nas_delay,641890.0,0.0676
2006,Northwest Airlines Inc.,late_aircraft_delay,2129042.0,0.2241
2006,SkyWest Airlines Inc.,arr_delay,4761702.0,0.5
2006,SkyWest Airlines Inc.,carrier_delay,1974676.0,0.2073
2006,SkyWest Airlines Inc.,security_delay,12959.0,0.0014
2006,SkyWest Airlines Inc.,weather_delay,431718.0,0.0453
2006,SkyWest Airlines Inc.,nas_delay,1386564.0,0.1456
2006,SkyWest Airlines Inc.,late_aircraft_delay,955785.0,0.1004
2006,Southwest Airlines Co.,arr_delay,6066052.0,0.5
2006,Southwest Airlines Co.,carrier_delay,2584410.0,0.213
2006,Southwest Airlines Co.,security_delay,17868.0,0.0015
2006,Southwest Airlines Co.,weather_delay,261979.0,0.0216
2006,Southwest Airlines Co.,nas_delay,1164041.0,0.0959
2006,Southwest Airlines Co.,late_aircraft_delay,2037754.0,0.168
2006,US Airways Inc.,arr_delay,9506851.0,0.5
2006,US Airways Inc.,carrier_delay,2000325.0,0.1052
2006,US Airways Inc.,security_delay,40349.0,0.0021
2006,US Airways Inc.,weather_delay,394194.0,0.0207
2006,US Airways Inc.,nas_delay,1381667.0,0.0727
2006,US Airways Inc.,late_aircraft_delay,5690316.0,0.2993
2006,United Air Lines Inc.,arr_delay,5142729.0,0.5
2006,United Air Lines Inc.,carrier_delay,1407513.0,0.1368
2006,United Air Lines Inc.,security_delay,10006.0,0.001
2006,United Air Lines Inc.,weather_delay,158473.0,0.0154
2006,United Air Lines Inc.,nas_delay,1781322.0,0.1732
2006,United Air Lines Inc.,late_aircraft_delay,1785415.0,0.1736
2007,AirTran Airways Corporation,arr_delay,7288827.0,0.5
2007,AirTran Airways Corporation,carrier_delay,1660893.0,0.1139
2007,AirTran Airways Corporation,security_delay,643.0,0.0
2007,AirTran Airways Corporation,weather_delay,171640.0,0.0118
2007,AirTran Airways Corporation,nas_delay,2227033.0,0.1528
2007,AirTran Airways Corporation,late_aircraft_delay,3228618.0,0.2215
2007,Alaska Airlines Inc.,arr_delay,3058086.0,0.5
2007,Alaska Airlines Inc.,carrier_delay,491890.0,0.0804
2007,Alaska Airlines Inc.,security_delay,0.0,0.0
2007,Alaska Airlines Inc.,weather_delay,37077.0,0.0061
2007,Alaska Airlines Inc.,nas_delay,925297.0,0.1513
2007,Alaska Airlines Inc.,late_aircraft_delay,1603822.0,0.2622
2007,Aloha Airlines Inc.,arr_delay,2110424.0,0.5
2007,Aloha Airlines Inc.,carrier_delay,722919.0,0.1713
2007,Aloha Airlines Inc.,security_delay,13471.0,0.0032
2007,Aloha Airlines Inc.,weather_delay,31508.0,0.0075
2007,Aloha Airlines Inc.,nas_delay,407642.0,0.0966
2007,Aloha Airlines Inc.,late_aircraft_delay,934884.0,0.2215
2007,American Airlines Inc.,arr_delay,140591.0,0.5
2007,American Airlines Inc.,carrier_delay,77649.0,0.2762
2007,American Airlines Inc.,security_delay,1027.0,0.0037
2007,American Airlines Inc.,weather_delay,1780.0,0.0063
2007,American Airlines Inc.,nas_delay,6695.0,0.0238
2007,American Airlines Inc.,late_aircraft_delay,53440.0,0.1901
2007,American Eagle Airlines Inc.,arr_delay,10868620.0,0.5
2007,American Eagle Airlines Inc.,carrier_delay,2700104.0,0.1242
2007,American Eagle Airlines Inc.,security_delay,7775.0,0.0004
2007,American Eagle Airlines Inc.,weather_delay,811493.0,0.0373
2007,American Eagle Airlines Inc.,nas_delay,3275024.0,0.1507
2007,American Eagle Airlines Inc.,late_aircraft_delay,4074224.0,0.1874
2007,Atlantic Southeast Airlines,arr_delay,8507779.0,0.5
2007,Atlantic Southeast Airlines,carrier_delay,2007799.0,0.118
2007,Atlantic Southeast Airlines,security_delay,1744.0,0.0001
2007,Atlantic Southeast Airlines,weather_delay,561771.0,0.033
2007,Atlantic Southeast Airlines,nas_delay,2298221.0,0.1351
2007,Atlantic Southeast Airlines,late_aircraft_delay,3638244.0,0.2138
2007,Comair Inc.,arr_delay,5650413.0,0.5
2007,Comair Inc.,carrier_delay,2831640.0,0.2506
2007,Comair Inc.,security_delay,4990.0,0.0004
2007,Comair Inc.,weather_delay,760237.0,0.0673
2007,Comair Inc.,nas_delay,1123742.0,0.0994
2007,Comair Inc.,late_aircraft_delay,929804.0,0.0823
2007,Continental Air Lines Inc.,arr_delay,3683016.0,0.5
2007,Continental Air Lines Inc.,carrier_delay,1411931.0,0.1917
2007,Continental Air Lines Inc.,security_delay,4571.0,0.0006
2007,Continental Air Lines Inc.,weather_delay,821031.0,0.1115
2007,Continental Air Lines Inc.,nas_delay,1213761.0,0.1648
2007,Continental Air Lines Inc.,late_aircraft_delay,231722.0,0.0315
2007,Delta Air Lines Inc.,arr_delay,4796409.0,0.5
2007,Delta Air Lines Inc.,carrier_delay,906307.0,0.0945
2007,Delta Air Lines Inc.,security_delay,16125.0,0.0017
2007,Delta Air Lines Inc.,weather_delay,215107.0,0.0224
2007,Delta Air Lines Inc.,nas_delay,2176286.0,0.2269
2007,Delta Air Lines Inc.,late_aircraft_delay,1482584.0,0.1546
2007,ExpressJet Airlines Inc.,arr_delay,5175646.0,0.5
2007,ExpressJet Airlines Inc.,carrier_delay,1529640.0,0.1478
2007,ExpressJet Airlines Inc.,security_delay,6735.0,0.0007
2007,ExpressJet Airlines Inc.,weather_delay,152439.0,0.0147
2007,ExpressJet Airlines Inc.,nas_delay,1866225.0,0.1803
2007,ExpressJet Airlines Inc.,late_aircraft_delay,1620607.0,0.1566
2007,Frontier Airlines Inc.,arr_delay,6562372.0,0.5
2007,Frontier Airlines Inc.,carrier_delay,1266359.0,0.0965
2007,Frontier Airlines Inc.,security_delay,11498.0,0.0009
2007,Frontier Airlines Inc.,weather_delay,284469.0,0.0217
2007,Frontier Airlines Inc.,nas_delay,2453108.0,0.1869
2007,Frontier Airlines Inc.,late_aircraft_delay,2546938.0,0.1941
2007,Hawaiian Airlines Inc.,arr_delay,948922.0,0.5
2007,Hawaiian Airlines Inc.,carrier_delay,283964.0,0.1496
2007,Hawaiian Airlines Inc.,security_delay,2176.0,0.0011
2007,Hawaiian Airlines Inc.,weather_delay,39698.0,0.0209
2007,Hawaiian Airlines Inc.,nas_delay,405503.0,0.2137
2007,Hawaiian Airlines Inc.,late_aircraft_delay,217581.0,0.1146
2007,JetBlue Airways,arr_delay,179224.0,0.5
2007,JetBlue Airways,carrier_delay,130276.0,0.3634
2007,JetBlue Airways,security_delay,722.0,0.002
2007,JetBlue Airways,weather_delay,1330.0,0.0037
2007,JetBlue Airways,nas_delay,2146.0,0.006
2007,JetBlue Airways,late_aircraft_delay,44750.0,0.1248
2007,Mesa Airlines Inc.,arr_delay,3578994.0,0.5
2007,Mesa Airlines Inc.,carrier_delay,562204.0,0.0785
2007,Mesa Airlines Inc.,security_delay,6002.0,0.0008
2007,Mesa Airlines Inc.,weather_delay,107400.0,0.015
2007,Mesa Airlines Inc.,nas_delay,1432475.0,0.2001
2007,Mesa Airlines Inc.,late_aircraft_delay,1470913.0,0.2055
2007,Northwest Airlines Inc.,arr_delay,4281062.0,0.5
2007,Northwest Airlines Inc.,carrier_delay,1777077.0,0.2076
2007,Northwest Airlines Inc.,security_delay,9247.0,0.0011
2007,Northwest Airlines Inc.,weather_delay,172263.0,0.0201
2007,Northwest Airlines Inc.,nas_delay,684331.0,0.0799
2007,Northwest Airlines Inc.,late_aircraft_delay,1638144.0,0.1913
2007,Pinnacle Airlines Inc.,arr_delay,5847616.0,0.5
2007,Pinnacle Airlines Inc.,carrier_delay,2276701.0,0.1947
2007,Pinnacle Airlines Inc.,security_delay,8769.0,0.0007
2007,Pinnacle Airlines Inc.,weather_delay,316595.0,0.0271
2007,Pinnacle Airlines Inc.,nas_delay,1910923.0,0.1634
2007,Pinnacle Airlines Inc.,late_aircraft_delay,1334628.0,0.1141
2007,SkyWest Airlines Inc.,arr_delay,3115785.0,0.5
2007,SkyWest Airlines Inc.,carrier_delay,1127717.0,0.181
2007,SkyWest Airlines Inc.,security_delay,1919.0,0.0003
2007,SkyWest Airlines Inc.,weather_delay,200747.0,0.0322
2007,SkyWest Airlines Inc.,nas_delay,757000.0,0.1215
2007,SkyWest Airlines Inc.,late_aircraft_delay,1028402.0,0.165
2007,Southwest Airlines Co.,arr_delay,6924097.0,0.5
2007,Southwest Airlines Co.,carrier_delay,2732727.0,0.1973
2007,Southwest Airlines Co.,security_delay,19975.0,0.0014
2007,Southwest Airlines Co.,weather_delay,356741.0,0.0258
2007,Southwest Airlines Co.,nas_delay,1199675.0,0.0866
2007,Southwest Airlines Co.,late_aircraft_delay,2614979.0,0.1888
2007,US Airways Inc.,arr_delay,10464615.0,0.5
2007,US Airways Inc.,carrier_delay,2099306.0,0.1003
2007,US Airways Inc.,security_delay,39371.0,0.0019
2007,US Airways Inc.,weather_delay,469878.0,0.0225
2007,US Airways Inc.,nas_delay,1595310.0,0.0762
2007,US Airways Inc.,late_aircraft_delay,6260750.0,0.2991
2007,United Air Lines Inc.,arr_delay,6951136.0,0.5
2007,United Air Lines Inc.,carrier_delay,2042655.0,0.1469
2007,United Air Lines Inc.,security_delay,19934.0,0.0014
2007,United Air Lines Inc.,weather_delay,167823.0,0.0121
2007,United Air Lines Inc.,nas_delay,2193218.0,0.1578
2007,United Air Lines Inc.,late_aircraft_delay,2527506.0,0.1818
2008,AirTran Airways Corporation,arr_delay,8117532.0,0.5
2008,AirTran Airways Corporation,carrier_delay,1844504.0,0.1136
2008,AirTran Airways Corporation,security_delay,895.0,0.0001
2008,AirTran Airways Corporation,weather_delay,235848.0,0.0145
2008,AirTran Airways Corporation,nas_delay,2289797.0,0.141
2008,AirTran Airways Corporation,late_aircraft_delay,3746488.0,0.2308
2008,Alaska Airlines Inc.,arr_delay,3218050.0,0.5
2008,Alaska Airlines Inc.,carrier_delay,436912.0,0.0679
2008,Alaska Airlines Inc.,security_delay,0.0,0.0
2008,Alaska Airlines Inc.,weather_delay,36325.0,0.0056
2008,Alaska Airlines Inc.,nas_delay,1001842.0,0.1557
2008,Alaska Airlines Inc.,late_aircraft_delay,1742971.0,0.2708
2008,Aloha Airlines Inc.,arr_delay,1510081.0,0.5
2008,Aloha Airlines Inc.,carrier_delay,483060.0,0.1599
2008,Aloha Airlines Inc.,security_delay,7103.0,0.0024
2008,Aloha Airlines Inc.,weather_delay,47403.0,0.0157
2008,Aloha Airlines Inc.,nas_delay,379443.0,0.1256
2008,Aloha Airlines Inc.,late_aircraft_delay,593072.0,0.1964
2008,American Airlines Inc.,arr_delay,16647.0,0.5
2008,American Airlines Inc.,carrier_delay,8514.0,0.2557
2008,American Airlines Inc.,security_delay,89.0,0.0027
2008,American Airlines Inc.,weather_delay,815.0,0.0245
2008,American Airlines Inc.,nas_delay,1658.0,0.0498
2008,American Airlines Inc.,late_aircraft_delay,5571.0,0.1673
2008,American Eagle Airlines Inc.,arr_delay,9568128.0,0.5
2008,American Eagle Airlines Inc.,carrier_delay,2822066.0,0.1475
2008,American Eagle Airlines Inc.,security_delay,6626.0,0.0003
2008,American Eagle Airlines Inc.,weather_delay,418771.0,0.0219
2008,American Eagle Airlines Inc.,nas_delay,2986888.0,0.1561
2008,American Eagle Airlines Inc.,late_aircraft_delay,3333777.0,0.1742
2008,Atlantic Southeast Airlines,arr_delay,6673738.0,0.5
2008,Atlantic Southeast Airlines,carrier_delay,1704481.0,0.1277
2008,Atlantic Southeast Airlines,security_delay,1172.0,0.0001
2008,Atlantic Southeast Airlines,weather_delay,416829.0,0.0312
2008,Atlantic Southeast Airlines,nas_delay,1948308.0,0.146
2008,Atlantic Southeast Airlines,late_aircraft_delay,2602948.0,0.195
2008,Comair Inc.,arr_delay,4038983.0,0.5
2008,Comair Inc.,carrier_delay,1688856.0,0.2091
2008,Comair Inc.,security_delay,3559.0,0.0004
2008,Comair Inc.,weather_delay,565352.0,0.07
2008,Comair Inc.,nas_delay,1128019.0,0.1396
2008,Comair Inc.,late_aircraft_delay,653197.0,0.0809
2008,Continental Air Lines Inc.,arr_delay,3004883.0,0.5
2008,Continental Air Lines Inc.,carrier_delay,1075557.0,0.179
2008,Continental Air Lines Inc.,security_delay,1282.0,0.0002
2008,Continental Air Lines Inc.,weather_delay,672775.0,0.1119
2008,Continental Air Lines Inc.,nas_delay,1091370.0,0.1816
2008,Continental Air Lines Inc.,late_aircraft_delay,163899.0,0.0273
2008,Delta Air Lines Inc.,arr_delay,4379954.0,0.5
2008,Delta Air Lines Inc.,carrier_delay,996229.0,0.1137
2008,Delta Air Lines Inc.,security_delay,11392.0,0.0013
2008,Delta Air Lines Inc.,weather_delay,200276.0,0.0229
2008,Delta Air Lines Inc.,nas_delay,1917907.0,0.2189
2008,Delta Air Lines Inc.,late_aircraft_delay,1254150.0,0.1432
2008,ExpressJet Airlines Inc.,arr_delay,5125081.0,0.5
2008,ExpressJet Airlines Inc.,carrier_delay,1411214.0,0.1377
2008,ExpressJet Airlines Inc.,security_delay,1365.0,0.0001
2008,ExpressJet Airlines Inc.,weather_delay,167157.0,0.0163
2008,ExpressJet Airlines Inc.,nas_delay,1944789.0,0.1897
2008,ExpressJet Airlines Inc.,late_aircraft_delay,1600556.0,0.1561
2008,Frontier Airlines Inc.,arr_delay,5515387.0,0.5
2008,Frontier Airlines Inc.,carrier_delay,1217884.0,0.1104
2008,Frontier Airlines Inc.,security_delay,13173.0,0.0012
2008,Frontier Airlines Inc.,weather_delay,247453.0,0.0224
2008,Frontier Airlines Inc.,nas_delay,2074767.0,0.1881
2008,Frontier Airlines Inc.,late_aircraft_delay,1962110.0,0.1779
2008,Hawaiian Airlines Inc.,arr_delay,821809.0,0.5
2008,Hawaiian Airlines Inc.,carrier_delay,254911.0,0.1551
2008,Hawaiian Airlines Inc.,security_delay,406.0,0.0002
2008,Hawaiian Airlines Inc.,weather_delay,21732.0,0.0132
2008,Hawaiian Airlines Inc.,nas_delay,356304.0,0.2168
2008,Hawaiian Airlines Inc.,late_aircraft_delay,188456.0,0.1147
2008,JetBlue Airways,arr_delay,269671.0,0.5
2008,JetBlue Airways,carrier_delay,181374.0,0.3363
2008,JetBlue Airways,security_delay,188.0,0.0003
2008,JetBlue Airways,weather_delay,4499.0,0.0083
2008,JetBlue Airways,nas_delay,1726.0,0.0032
2008,JetBlue Airways,late_aircraft_delay,81884.0,0.1518
2008,Mesa Airlines Inc.,arr_delay,3339430.0,0.5
2008,Mesa Airlines Inc.,carrier_delay,679465.0,0.1017
2008,Mesa Airlines Inc.,security_delay,2101.0,0.0003
2008,Mesa Airlines Inc.,weather_delay,55251.0,0.0083
2008,Mesa Airlines Inc.,nas_delay,1309098.0,0.196
2008,Mesa Airlines Inc.,late_aircraft_delay,1293515.0,0.1937
2008,Northwest Airlines Inc.,arr_delay,3820774.0,0.5
2008,Northwest Airlines Inc.,carrier_delay,1925504.0,0.252
2008,Northwest Airlines Inc.,security_delay,9122.0,0.0012
2008,Northwest Airlines Inc.,weather_delay,187132.0,0.0245
2008,Northwest Airlines Inc.,nas_delay,873999.0,0.1144
2008,Northwest Airlines Inc.,late_aircraft_delay,825017.0,0.108
2008,Pinnacle Airlines Inc.,arr_delay,3951601.0,0.5
2008,Pinnacle Airlines Inc.,carrier_delay,1478547.0,0.1871
2008,Pinnacle Airlines Inc.,security_delay,4516.0,0.0006
2008,Pinnacle Airlines Inc.,weather_delay,309087.0,0.0391
2008,Pinnacle Airlines Inc.,nas_delay,1301215.0,0.1646
2008,Pinnacle Airlines Inc.,late_aircraft_delay,858236.0,0.1086
2008,SkyWest Airlines Inc.,arr_delay,2627475.0,0.5
2008,SkyWest Airlines Inc.,carrier_delay,908277.0,0.1728
2008,SkyWest Airlines Inc.,security_delay,1553.0,0.0003
2008,SkyWest Airlines Inc.,weather_delay,149296.0,0.0284
2008,SkyWest Airlines Inc.,nas_delay,662567.0,0.1261
2008,SkyWest Airlines Inc.,late_aircraft_delay,905782.0,0.1724
2008,Southwest Airlines Co.,arr_delay,6199371.0,0.5
2008,Southwest Airlines Co.,carrier_delay,1682142.0,0.1357
2008,Southwest Airlines Co.,security_delay,12306.0,0.001
2008,Southwest Airlines Co.,weather_delay,306624.0,0.0247
2008,Southwest Airlines Co.,nas_delay,1831245.0,0.1477
2008,Southwest Airlines Co.,late_aircraft_delay,2367054.0,0.1909
2008,US Airways Inc.,arr_delay,11109919.0,0.5
2008,US Airways Inc.,carrier_delay,2257012.0,0.1016
2008,US Airways Inc.,security_delay,25802.0,0.0012
2008,US Airways Inc.,weather_delay,510319.0,0.023
2008,US Airways Inc.,nas_delay,1717189.0,0.0773
2008,US Airways Inc.,late_aircraft_delay,6599597.0,0.297
2008,United Air Lines Inc.,arr_delay,4168670.0,0.5
2008,United Air Lines Inc.,carrier_delay,1109929.0,0.1331
2008,United Air Lines Inc.,security_delay,10900.0,0.0013
2008,United Air Lines Inc.,weather_delay,101912.0,0.0122
2008,United Air Lines Inc.,nas_delay,1568279.0,0.1881
2008,United Air Lines Inc.,late_aircraft_delay,1377650.0,0.1652
2009,AirTran Airways Corporation,arr_delay,7277682.0,0.5
2009,AirTran Airways Corporation,carrier_delay,1728402.0,0.1187
2009,AirTran Airways Corporation,security_delay,1661.0,0.0001
2009,AirTran Airways Corporation,weather_delay,215093.0,0.0148
2009,AirTran Airways Corporation,nas_delay,2069917.0,0.1422
2009,AirTran Airways Corporation,late_aircraft_delay,3262609.0,0.2242
2009,Alaska Airlines Inc.,arr_delay,3076363.0,0.5
2009,Alaska Airlines Inc.,carrier_delay,494226.0,0.0803
2009,Alaska Airlines Inc.,security_delay,0.0,0.0
2009,Alaska Airlines Inc.,weather_delay,25722.0,0.0042
2009,Alaska Airlines Inc.,nas_delay,925221.0,0.1504
2009,Alaska Airlines Inc.,late_aircraft_delay,1631194.0,0.2651
2009,American Airlines Inc.,arr_delay,1006677.0,0.5
2009,American Airlines Inc.,carrier_delay,319283.0,0.1586
2009,American Airlines Inc.,security_delay,2834.0,0.0014
2009,American Airlines Inc.,weather_delay,43906.0,0.0218
2009,American Airlines Inc.,nas_delay,292276.0,0.1452
2009,American Airlines Inc.,late_aircraft_delay,348378.0,0.173
2009,American Eagle Airlines Inc.,arr_delay,6794745.0,0.5
2009,American Eagle Airlines Inc.,carrier_delay,2282579.0,0.168
2009,American Eagle Airlines Inc.,security_delay,3531.0,0.0003
2009,American Eagle Airlines Inc.,weather_delay,432581.0,0.0318
2009,American Eagle Airlines Inc.,nas_delay,1883986.0,0.1386
2009,American Eagle Airlines Inc.,late_aircraft_delay,2192068.0,0.1613
2009,Atlantic Southeast Airlines,arr_delay,4841955.0,0.5
2009,Atlantic Southeast Airlines,carrier_delay,1333562.0,0.1377
2009,Atlantic Southeast Airlines,security_delay,2894.0,0.0003
2009,Atlantic Southeast Airlines,weather_delay,370992.0,0.0383
2009,Atlantic Southeast Airlines,nas_delay,1283452.0,0.1325
2009,Atlantic Southeast Airlines,late_aircraft_delay,1851055.0,0.1911
2009,Comair Inc.,arr_delay,4639942.0,0.5
2009,Comair Inc.,carrier_delay,1130130.0,0.1218
2009,Comair Inc.,security_delay,1574.0,0.0002
2009,Comair Inc.,weather_delay,195856.0,0.0211
2009,Comair Inc.,nas_delay,1349772.0,0.1455
2009,Comair Inc.,late_aircraft_delay,1962610.0,0.2115
2009,Continental Air Lines Inc.,arr_delay,2357539.0,0.5
2009,Continental Air Lines Inc.,carrier_delay,772041.0,0.1637
2009,Continental Air Lines Inc.,security_delay,1516.0,0.0003
2009,Continental Air Lines Inc.,weather_delay,440320.0,0.0934
2009,Continental Air Lines Inc.,nas_delay,923854.0,0.1959
2009,Continental Air Lines Inc.,late_aircraft_delay,219808.0,0.0466
2009,Delta Air Lines Inc.,arr_delay,2931080.0,0.5
2009,Delta Air Lines Inc.,carrier_delay,704067.0,0.1201
2009,Delta Air Lines Inc.,security_delay,10830.0,0.0018
2009,Delta Air Lines Inc.,weather_delay,146367.0,0.025
2009,Delta Air Lines Inc.,nas_delay,1366754.0,0.2331
2009,Delta Air Lines Inc.,late_aircraft_delay,703062.0,0.1199
2009,ExpressJet Airlines Inc.,arr_delay,4407929.0,0.5
2009,ExpressJet Airlines Inc.,carrier_delay,1190059.0,0.135
2009,ExpressJet Airlines Inc.,security_delay,1310.0,0.0001
2009,ExpressJet Airlines Inc.,weather_delay,154600.0,0.0175
2009,ExpressJet Airlines Inc.,nas_delay,1786822.0,0.2027
2009,ExpressJet Airlines Inc.,late_aircraft_delay,1275138.0,0.1446
2009,Frontier Airlines Inc.,arr_delay,3708431.0,0.5
2009,Frontier Airlines Inc.,carrier_delay,695387.0,0.0938
2009,Frontier Airlines Inc.,security_delay,6091.0,0.0008
2009,Frontier Airlines Inc.,weather_delay,187154.0,0.0252
2009,Frontier Airlines Inc.,nas_delay,1700884.0,0.2293
2009,Frontier Airlines Inc.,late_aircraft_delay,1118915.0,0.1509
2009,Hawaiian Airlines Inc.,arr_delay,865975.0,0.5
2009,Hawaiian Airlines Inc.,carrier_delay,191545.0,0.1106
2009,Hawaiian Airlines Inc.,security_delay,92.0,0.0001
2009,Hawaiian Airlines Inc.,weather_delay,19195.0,0.0111
2009,Hawaiian Airlines Inc.,nas_delay,261836.0,0.1512
2009,Hawaiian Airlines Inc.,late_aircraft_delay,393307.0,0.2271
2009,JetBlue Airways,arr_delay,222490.0,0.5
2009,JetBlue Airways,carrier_delay,175473.0,0.3943
2009,JetBlue Airways,security_delay,382.0,0.0009
2009,JetBlue Airways,weather_delay,1508.0,0.0034
2009,JetBlue Airways,nas_delay,2076.0,0.0047
2009,JetBlue Airways,late_aircraft_delay,43051.0,0.0967
2009,Mesa Airlines Inc.,arr_delay,2536712.0,0.5
2009,Mesa Airlines Inc.,carrier_delay,711479.0,0.1402
2009,Mesa Airlines Inc.,security_delay,2375.0,0.0005
2009,Mesa Airlines Inc.,weather_delay,45342.0,0.0089
2009,Mesa Airlines Inc.,nas_delay,943941.0,0.1861
2009,Mesa Airlines Inc.,late_aircraft_delay,833575.0,0.1643
2009,Northwest Airlines Inc.,arr_delay,2795588.0,0.5
2009,Northwest Airlines Inc.,carrier_delay,1703528.0,0.3047
2009,Northwest Airlines Inc.,security_delay,5058.0,0.0009
2009,Northwest Airlines Inc.,weather_delay,209531.0,0.0375
2009,Northwest Airlines Inc.,nas_delay,767300.0,0.1372
2009,Northwest Airlines Inc.,late_aircraft_delay,110171.0,0.0197
2009,Pinnacle Airlines Inc.,arr_delay,2901522.0,0.5
2009,Pinnacle Airlines Inc.,carrier_delay,1080730.0,0.1862
2009,Pinnacle Airlines Inc.,security_delay,3756.0,0.0006
2009,Pinnacle Airlines Inc.,weather_delay,223500.0,0.0385
2009,Pinnacle Airlines Inc.,nas_delay,912812.0,0.1573
2009,Pinnacle Airlines Inc.,late_aircraft_delay,680724.0,0.1173
2009,SkyWest Airlines Inc.,arr_delay,2083726.0,0.5
2009,SkyWest Airlines Inc.,carrier_delay,708614.0,0.17
2009,SkyWest Airlines Inc.,security_delay,2023.0,0.0005
2009,SkyWest Airlines Inc.,weather_delay,105985.0,0.0254
2009,SkyWest Airlines Inc.,nas_delay,622622.0,0.1494
2009,SkyWest Airlines Inc.,late_aircraft_delay,644482.0,0.1546
2009,Southwest Airlines Co.,arr_delay,4846962.0,0.5
2009,Southwest Airlines Co.,carrier_delay,994967.0,0.1026
2009,Southwest Airlines Co.,security_delay,5788.0,0.0006
2009,Southwest Airlines Co.,weather_delay,113292.0,0.0117
2009,Southwest Airlines Co.,nas_delay,1379929.0,0.1423
2009,Southwest Airlines Co.,late_aircraft_delay,2352986.0,0.2427
2009,US Airways Inc.,arr_delay,8546919.0,0.5
2009,US Airways Inc.,carrier_delay,2119990.0,0.124
2009,US Airways Inc.,security_delay,19594.0,0.0011
2009,US Airways Inc.,weather_delay,385736.0,0.0226
2009,US Airways Inc.,nas_delay,1286218.0,0.0752
2009,US Airways Inc.,late_aircraft_delay,4735381.0,0.277
2009,United Air Lines Inc.,arr_delay,3493868.0,0.5
2009,United Air Lines Inc.,carrier_delay,906538.0,0.1297
2009,United Air Lines Inc.,security_delay,7244.0,0.001
2009,United Air Lines Inc.,weather_delay,83539.0,0.012
2009,United Air Lines Inc.,nas_delay,1444742.0,0.2068
2009,United Air Lines Inc.,late_aircraft_delay,1051805.0,0.1505
2010,AirTran Airways Corporation,arr_delay,3884015.0,0.5
2010,AirTran Airways Corporation,carrier_delay,982911.0,0.1265
2010,AirTran Airways Corporation,security_delay,1934.0,0.0002
2010,AirTran Airways Corporation,weather_delay,104241.0,0.0134
2010,AirTran Airways Corporation,nas_delay,1062676.0,0.1368
2010,AirTran Airways Corporation,late_aircraft_delay,1732253.0,0.223
2010,Alaska Airlines Inc.,arr_delay,2250344.0,0.5
2010,Alaska Airlines Inc.,carrier_delay,396780.0,0.0882
2010,Alaska Airlines Inc.,security_delay,0.0,0.0
2010,Alaska Airlines Inc.,weather_delay,33321.0,0.0074
2010,Alaska Airlines Inc.,nas_delay,684691.0,0.1521
2010,Alaska Airlines Inc.,late_aircraft_delay,1135552.0,0.2523
2010,American Airlines Inc.,arr_delay,742887.0,0.5
2010,American Airlines Inc.,carrier_delay,240406.0,0.1618
2010,American Airlines Inc.,security_delay,2438.0,0.0016
2010,American Airlines Inc.,weather_delay,29360.0,0.0198
2010,American Airlines Inc.,nas_delay,213461.0,0.1437
2010,American Airlines Inc.,late_aircraft_delay,257222.0,0.1731
2010,American Eagle Airlines Inc.,arr_delay,5567032.0,0.5
2010,American Eagle Airlines Inc.,carrier_delay,1993325.0,0.179
2010,American Eagle Airlines Inc.,security_delay,5964.0,0.0005
2010,American Eagle Airlines Inc.,weather_delay,358613.0,0.0322
2010,American Eagle Airlines Inc.,nas_delay,1502839.0,0.135
2010,American Eagle Airlines Inc.,late_aircraft_delay,1706291.0,0.1532
2010,Atlantic Southeast Airlines,arr_delay,4775423.0,0.5
2010,Atlantic Southeast Airlines,carrier_delay,1388973.0,0.1454
2010,Atlantic Southeast Airlines,security_delay,5026.0,0.0005
2010,Atlantic Southeast Airlines,weather_delay,353294.0,0.037
2010,Atlantic Southeast Airlines,nas_delay,1269873.0,0.133
2010,Atlantic Southeast Airlines,late_aircraft_delay,1758257.0,0.1841
2010,Comair Inc.,arr_delay,3880884.0,0.5
2010,Comair Inc.,carrier_delay,1325909.0,0.1708
2010,Comair Inc.,security_delay,2427.0,0.0003
2010,Comair Inc.,weather_delay,185030.0,0.0238
2010,Comair Inc.,nas_delay,722494.0,0.0931
2010,Comair Inc.,late_aircraft_delay,1645024.0,0.2119
2010,Continental Air Lines Inc.,arr_delay,1903057.0,0.5
2010,Continental Air Lines Inc.,carrier_delay,907961.0,0.2386
2010,Continental Air Lines Inc.,security_delay,1015.0,0.0003
2010,Continental Air Lines Inc.,weather_delay,231874.0,0.0609
2010,Continental Air Lines Inc.,nas_delay,613579.0,0.1612
2010,Continental Air Lines Inc.,late_aircraft_delay,148628.0,0.039
2010,Delta Air Lines Inc.,arr_delay,2077330.0,0.5
2010,Delta Air Lines Inc.,carrier_delay,619509.0,0.1491
2010,Delta Air Lines Inc.,security_delay,18615.0,0.0045
